"acceptedTaxonKey"	"acceptedScientificName"	"Classification"	"Description"	"n_climate"	"n_totaal"	"perc_climate"	"geometry"	"scenario"
2687932	"Equisetum palustre"	"Cfb"	"Temperate oceanic climate"	446118	535514	0.833065055255325	"c(1.98359, 41.7311)"	"2051-2075-A1FI"
2724609	"Carex panicea"	"Cfb"	"Temperate oceanic climate"	477170	575248	0.829503101271104	"c(-72.96833, 41.27388)"	"2051-2075-A1FI"
3103791	"Matricaria discoidea"	"Cfb"	"Temperate oceanic climate"	218078	283263	0.769878169757434	"c(147.32, -42.9)"	"2051-2075-A1FI"
3103791	"Matricaria discoidea"	"Cfa"	"Humid subtropical climate"	2258	283263	0.00797139054518239	"c(-94.166847, 37.082497)"	"2051-2075-A1FI"
6391648	"Persicaria amphibia"	"Cfa"	"Humid subtropical climate"	857	281143	0.00304827080880548	"c(30.875, -29.875)"	"2051-2075-A1FI"
6391648	"Persicaria amphibia"	"Cfb"	"Temperate oceanic climate"	258113	281143	0.918084391217281	"c(-72.74944, 41.42444)"	"2051-2075-A1FI"
2724609	"Carex panicea"	"Cfa"	"Humid subtropical climate"	612	575248	0.00106388896615025	"c(-73.05638, 41.22222)"	"2051-2075-A1FI"
2687932	"Equisetum palustre"	"Cfa"	"Humid subtropical climate"	1332	535514	0.00248732992974974	"c(139.67033, 35.8024)"	"2076-2100-A1FI"
2687932	"Equisetum palustre"	"Csa"	"Hot-summer Mediterranean climate"	578	535514	0.00107933686140792	"c(16.29861, 38.56083)"	"2076-2100-A1FI"
3103791	"Matricaria discoidea"	"Cfa"	"Humid subtropical climate"	2258	283263	0.00797139054518239	"c(-94.166847, 37.082497)"	"2076-2100-A1FI"
3103791	"Matricaria discoidea"	"Csa"	"Hot-summer Mediterranean climate"	1273	283263	0.00449405675997218	"c(-121.966458, 38.364115)"	"2076-2100-A1FI"
6391648	"Persicaria amphibia"	"Cfa"	"Humid subtropical climate"	857	281143	0.00304827080880548	"c(30.875, -29.875)"	"2076-2100-A1FI"
6391648	"Persicaria amphibia"	"Csa"	"Hot-summer Mediterranean climate"	518	281143	0.00184247873857788	"c(-5.521, 33.3353)"	"2076-2100-A1FI"
2724609	"Carex panicea"	"Cfa"	"Humid subtropical climate"	612	575248	0.00106388896615025	"c(-73.05638, 41.22222)"	"2076-2100-A1FI"
2724609	"Carex panicea"	"Csa"	"Hot-summer Mediterranean climate"	378	575248	0.000657107890857508	"c(4.90416, 43.45607)"	"2076-2100-A1FI"
2706163	"Holcus mollis"	"Cfb"	"Temperate oceanic climate"	195947	204417	0.958565089987623	"c(170.839, -44.1)"	"2071-2100_Beck"
2706163	"Holcus mollis"	"Cfa"	"Humid subtropical climate"	324	204417	0.00158499537709682	"c(115.98, 29.68)"	"2071-2100_Beck"
2888763	"Valeriana officinalis"	"Cfa"	"Humid subtropical climate"	1517	245255	0.00618539887056329	"c(115.998105, 29.61015)"	"2071-2100_Beck"
2888763	"Valeriana officinalis"	"Cfb"	"Temperate oceanic climate"	217703	245255	0.887659782675175	"c(2.93927, 42.49481)"	"2071-2100_Beck"
3020532	"Comarum palustre"	"Cfb"	"Temperate oceanic climate"	267228	446794	0.598101138332207	"c(0.86, 42.66)"	"2071-2100_Beck"
