District;species;speciesKey;aantal km² in VL;aantal km² in district;aandeel km² in district;% in district;aandeel km² hokken van district;% van district
DS_District 1;Acer negundo;3189866;555;18;0,0324324324324324;3,2;0,125;12,5
DS_District 1;Ailanthus altissima;3190653;633;14;0,0221169036334913;2,2;0,0972222222222222;9,72
DS_District 1;Aponogeton distachyos;5328593;27;0;0;0;0;0
DS_District 1;Arundo donax;2703041;5;0;0;0;0;0
DS_District 1;Asclepias syriaca;3170247;30;0;0;0;0;0
DS_District 1;Azolla filiculoides;2650107;264;3;0,0113636363636364;1,1;0,0208333333333333;2,08
DS_District 1;Baccharis halimifolia;3129663;130;0;0;0;0;0
DS_District 1;Cabomba caroliniana;2882443;11;4;0,363636363636364;36,4;0,0277777777777778;2,78
DS_District 1;Cotoneaster horizontalis;3025617;437;11;0,0251716247139588;2,5;0,0763888888888889;7,64
DS_District 1;Elodea densa;5329263;16;1;0,0625;6,2;0,00694444444444444;0,69
DS_District 1;Pontederia crassipes;2765942;18;0;0;0;0;0
DS_District 1;Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,00694444444444444;0,69
DS_District 1;Elodea canadensis;2865448;64;2;0,03125;3,1;0,0138888888888889;1,39
DS_District 1;Elodea nuttallii;5329212;591;21;0,0355329949238579;3,6;0,145833333333333;14,58
DS_District 1;Fallopia baldschuanica;5334351;356;4;0,0112359550561798;1,1;0,0277777777777778;2,78
DS_District 1;Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
DS_District 1;Helianthus tuberosus;3119175;300;16;0,0533333333333333;5,3;0,111111111111111;11,11
DS_District 1;Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,00694444444444444;0,69
DS_District 1;Heracleum mantegazzianum;3034825;2812;44;0,015647226173542;1,6;0,305555555555556;30,56
DS_District 1;Hydrocotyle ranunculoides;7978544;537;14;0,0260707635009311;2,6;0,0972222222222222;9,72
DS_District 1;Impatiens capensis;2891774;56;1;0,0178571428571429;1,8;0,00694444444444444;0,69
DS_District 1;Impatiens glandulifera;2891770;3707;72;0,0194227137847316;1,9;0,5;50
DS_District 1;Koenigia polystachya;8848208;42;0;0;0;0;0
DS_District 1;Laburnum anagyroides;5356345;198;1;0,00505050505050505;0,5;0,00694444444444444;0,69
DS_District 1;Lagarosiphon major;2865565;34;0;0;0;0;0
DS_District 1;Lemna minuta;2867614;883;8;0,00906002265005663;0,9;0,0555555555555556;5,56
DS_District 1;Lemna turionifera;2867631;103;2;0,0194174757281553;1,9;0,0138888888888889;1,39
DS_District 1;Hydrocharis laevigata;11055820;2;0;0;0;0;0
DS_District 1;Ludwigia grandiflora;5421039;476;7;0,0147058823529412;1,5;0,0486111111111111;4,86
DS_District 1;Ludwigia peploides;5420991;18;0;0;0;0;0
DS_District 1;Mahonia aquifolium;3033865;1917;59;0,0307772561293688;3,1;0,409722222222222;40,97
DS_District 1;Myriophyllum aquaticum;5361785;479;11;0,022964509394572;2,3;0,0763888888888889;7,64
DS_District 1;Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
DS_District 1;Myriophyllum rubricaule;11742641;16;0;0;0;0;0
DS_District 1;Parthenocissus inserta;3039203;423;18;0,0425531914893617;4,3;0,125;12,5
DS_District 1;Parthenocissus quinquefolia;3039194;156;4;0,0256410256410256;2,6;0,0277777777777778;2,78
DS_District 1;Parthenocissus tricuspidata;3039209;304;9;0,0296052631578947;3;0,0625;6,25
DS_District 1;Pistia stratiotes;2870583;43;1;0,0232558139534884;2,3;0,00694444444444444;0,69
DS_District 1;Prunus laurocerasus;3021496;2255;29;0,012860310421286;1,3;0,201388888888889;20,14
DS_District 1;Prunus serotina;3021850;6032;126;0,0208885941644562;2,1;0,875;87,5
DS_District 1;Reynoutria japonica;2889173;5136;106;0,0206386292834891;2,1;0,736111111111111;73,61
DS_District 1;Reynoutria sachalinensis;2889088;129;5;0,0387596899224806;3,9;0,0347222222222222;3,47
DS_District 1;Reynoutria bohemica;4038485;140;0;0;0;0;0
DS_District 1;Rhus typhina;3190538;742;15;0,0202156334231806;2;0,104166666666667;10,42
DS_District 1;Robinia pseudoacacia;5352251;4017;112;0,027881503609659;2,8;0,777777777777778;77,78
DS_District 1;Rosa rugosa;3003979;1761;39;0,0221465076660988;2,2;0,270833333333333;27,08
DS_District 1;Rubus armeniacus;2996525;227;2;0,00881057268722467;0,9;0,0138888888888889;1,39
DS_District 1;Rudbeckia laciniata;3114229;72;1;0,0138888888888889;1,4;0,00694444444444444;0,69
DS_District 1;Solidago canadensis;5389029;948;35;0,0369198312236287;3,7;0,243055555555556;24,31
DS_District 1;Solidago gigantea;5389017;3240;73;0,0225308641975309;2,3;0,506944444444444;50,69
DS_District 1;Spiraea alba;3026585;21;0;0;0;0;0
DS_District 1;Spiraea douglasii;3027159;265;5;0,0188679245283019;1,9;0,0347222222222222;3,47
DS_District 1;Spiraea salicifolia;3026454;9;0;0;0;0;0
DS_District 1;Spiraea tomentosa;3026819;21;0;0;0;0;0
DS_District 1;Spiraea billardii;7889822;23;1;0,0434782608695652;4,3;0,00694444444444444;0,69
