taxonKey	year	classKey	obs	cobs	ncells	c_ncells	canonicalName	method	fit	ucl	lcl	em1	em2	em	em_status	growth
3021850	2021	220	1367	0	0	0	Prunus serotina	correct_baseline	24.602920755881613	45.989682666556	13.16172834043865	-1	-1	-4	0	0.8233301711980386
3021850	2022	220	1235	0	0	0	Prunus serotina	correct_baseline	21.727663367206294	45.40850888361255	10.396539481370445	-1	-1	-4	0	0.813006042695349
3021850	2023	220	2283	0	0	0	Prunus serotina	correct_baseline	19.042106823931093	44.874121247781495	8.080421904906483	-1	-1	-4	0	0.802797984973978
3025617	2001	220	15	462	14	14	Cotoneaster horizontalis	correct_baseline	7.309784307536719	11.332910366577664	4.7148477217548015	0	0	0	1	0.9611076527190968
3025617	2002	220	15	1197	15	15	Cotoneaster horizontalis	correct_baseline	7.541508313844439	10.971944564592238	5.183616022935901	0	0	0	1	0.9648082611039694
3025617	2003	220	9	693	8	8	Cotoneaster horizontalis	correct_baseline	7.75116051034024	10.832447987700602	5.546344586678346	0	0	0	1	0.9684614655932501
3025617	2004	220	12	852	11	11	Cotoneaster horizontalis	correct_baseline	7.936519919530783	10.891019907482592	5.783512377002748	0	0	0	1	0.9720385713898712
3025617	2005	220	13	627	12	12	Cotoneaster horizontalis	correct_baseline	8.095587192228361	11.094117429448547	5.907502999112348	0	0	0	1	0.9754912885506097
3025617	2006	220	24	587	21	21	Cotoneaster horizontalis	correct_baseline	8.226620465186938	11.368892891158762	5.952847381547865	0	0	0	1	0.978732932739014
3025617	2007	220	22	1512	21	21	Cotoneaster horizontalis	correct_baseline	8.32816709240642	11.644460172633593	5.95634027604344	0	0	0	1	0.9815959422483516
3025617	2008	220	22	1311	20	20	Cotoneaster horizontalis	correct_baseline	8.399090442909873	11.864625483128362	5.945802534474891	0	0	0	1	0.9837326688459991
3025617	2009	220	25	1846	24	24	Cotoneaster horizontalis	correct_baseline	8.4385910744745	11.990541394504465	5.938832699817687	0	0	0	1	0.98441342569858
3025617	2010	220	31	1429	30	30	Cotoneaster horizontalis	correct_baseline	8.446221732245442	11.99952571630563	5.945123435446805	0	0	0	1	0.9824206725128247
3025617	2011	220	45	1899	42	42	Cotoneaster horizontalis	correct_baseline	8.421895778986423	11.883702915494185	5.968537670159333	0	0	0	1	0.9769948433721678
3025617	2012	220	10	683	10	10	Cotoneaster horizontalis	correct_baseline	8.365888834775825	11.649497069560818	6.0078212456656175	0	0	0	1	0.9689572541315133
3025617	2013	220	12	989	11	11	Cotoneaster horizontalis	correct_baseline	8.278833582545717	11.318300377330685	6.055598738549387	0	0	0	1	0.9595586746012417
3025617	2014	220	12	1285	12	12	Cotoneaster horizontalis	correct_baseline	8.161707875969514	10.928767720506901	6.0952412162323	0	0	0	1	0.9495404940120744
3025617	2015	220	8	604	8	8	Cotoneaster horizontalis	correct_baseline	8.015816461747985	10.540725899832365	6.095719987316229	0	0	0	1	0.9392535390550059
3025617	2016	220	13	1060	11	11	Cotoneaster horizontalis	correct_baseline	7.842766793419942	10.236514077325111	6.008782922715752	0	0	0	1	0.9288656954517938
3025617	2017	220	13	562	9	9	Cotoneaster horizontalis	correct_baseline	7.644439562959073	10.105864501973869	5.782529166141101	0	0	0	1	0.9184629723988232
3025617	2018	220	9	607	9	9	Cotoneaster horizontalis	correct_baseline	7.422954704787414	10.208316131591774	5.397585247071877	0	0	0	1	0.9080926035960697
3025617	2019	220	23	996	16	16	Cotoneaster horizontalis	correct_baseline	7.180633730456251	10.553509293103241	4.885720885721083	0	0	0	1	0.8977820752077706
3025617	2020	220	29	0	0	0	Cotoneaster horizontalis	correct_baseline	6.919959328125958	11.126765775857903	4.303661824788015	0	0	0	1	0.887548113796485
3025617	2021	220	24	0	0	0	Cotoneaster horizontalis	correct_baseline	6.643533207218064	11.919206709992748	3.702975755794739	0	0	0	1	0.8774012310555029
3025617	2022	220	14	0	0	0	Cotoneaster horizontalis	correct_baseline	6.354033184458894	12.937973089813289	3.120561267900077	0	0	0	1	0.8673481659016323
3025617	2023	220	10	0	0	0	Cotoneaster horizontalis	correct_baseline	6.054170493366029	14.206308546640537	2.580049577440118	0	0	0	1	0.8573932677725677
3026454	2001	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2002	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2003	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2004	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2005	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2006	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2007	220	1	62	1	1	Spiraea salicifolia	correct_baseline								
3026454	2008	220	2	22	2	2	Spiraea salicifolia	correct_baseline								
3026454	2009	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2010	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2011	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2012	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2013	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2014	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2015	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2016	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2017	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2018	220	1	221	1	1	Spiraea salicifolia	correct_baseline								
3026454	2019	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2020	220	1	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2021	220	2	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2022	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026454	2023	220	0	0	0	0	Spiraea salicifolia	correct_baseline								
3026819	2001	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2002	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2003	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2004	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2005	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2006	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2007	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2008	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2009	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2010	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2011	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2012	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2013	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2014	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2015	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2016	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2017	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2018	220	1	31	1	1	Spiraea tomentosa	correct_baseline								
3026819	2019	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2020	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2021	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2022	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3026819	2023	220	0	0	0	0	Spiraea tomentosa	correct_baseline								
3027159	2001	220	0	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2002	220	1	38	1	1	Spiraea douglasii	correct_baseline								
3027159	2003	220	0	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2004	220	1	35	1	1	Spiraea douglasii	correct_baseline								
3027159	2005	220	0	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2006	220	4	155	2	2	Spiraea douglasii	correct_baseline								
3027159	2007	220	1	53	1	1	Spiraea douglasii	correct_baseline								
3027159	2008	220	2	56	2	2	Spiraea douglasii	correct_baseline								
3027159	2009	220	1	89	1	1	Spiraea douglasii	correct_baseline								
3027159	2010	220	1	4	1	1	Spiraea douglasii	correct_baseline								
3027159	2011	220	5	114	5	5	Spiraea douglasii	correct_baseline								
3027159	2012	220	1	142	1	1	Spiraea douglasii	correct_baseline								
3027159	2013	220	10	557	10	10	Spiraea douglasii	correct_baseline								
3027159	2014	220	3	134	3	3	Spiraea douglasii	correct_baseline								
3027159	2015	220	2	23	2	2	Spiraea douglasii	correct_baseline								
3027159	2016	220	7	353	7	7	Spiraea douglasii	correct_baseline								
3027159	2017	220	0	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2018	220	6	757	6	6	Spiraea douglasii	correct_baseline								
3027159	2019	220	14	137	7	7	Spiraea douglasii	correct_baseline								
3027159	2020	220	19	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2021	220	14	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2022	220	9	0	0	0	Spiraea douglasii	correct_baseline								
3027159	2023	220	1	0	0	0	Spiraea douglasii	correct_baseline								
3033865	2001	220	22	528	21	21	Mahonia aquifolium	correct_baseline	29.63756842730321	44.96318346441197	19.535659946727655	0	0	0	1	0.9211491773738939
3033865	2002	220	19	1374	19	19	Mahonia aquifolium	correct_baseline	28.916469361982806	41.166194003191485	20.311865612295012	0	0	0	1	0.9237284902071685
3033865	2003	220	11	589	10	10	Mahonia aquifolium	correct_baseline	28.148783322807954	38.08908958833676	20.802650079539248	0	0	0	1	0.9262111258976428
3033865	2004	220	22	1011	20	20	Mahonia aquifolium	correct_baseline	27.339190901867806	35.63871264775204	20.97245673703976	0	0	0	1	0.9285608669147469
3033865	2005	220	17	822	16	16	Mahonia aquifolium	correct_baseline	26.492525081543462	33.71414635402884	20.817786036345474	0	0	0	1	0.9307251390797114
3033865	2006	220	33	1174	25	25	Mahonia aquifolium	correct_baseline	25.61372357026547	32.19173228275171	20.379854969329834	0	0	0	1	0.9326265780834082
3033865	2007	220	21	976	20	20	Mahonia aquifolium	correct_baseline	24.7077813867284	30.93119040958299	19.736533026068965	-1	0	-3	0	0.9341511514691095
3033865	2008	220	32	1757	30	30	Mahonia aquifolium	correct_baseline	23.77970432142134	29.801443684089573	18.974729667748306	-1	0	-3	0	0.935134802027672
3033865	2009	220	35	4222	30	30	Mahonia aquifolium	correct_baseline	22.83446387081377	28.704179480605685	18.16504598641456	-1	0	-3	0	0.9353588623550154
3033865	2010	220	46	3250	42	42	Mahonia aquifolium	correct_baseline	21.876954196111313	27.581483444476522	17.35226192101706	-1	0	-3	0	0.9345793754543189
3033865	2011	220	39	3056	34	34	Mahonia aquifolium	correct_baseline	20.911951606560535	26.41181411380638	16.557352634347545	-1	0	-3	0	0.9326138935811795
3033865	2012	220	44	2549	38	38	Mahonia aquifolium	correct_baseline	19.944077008316253	25.202643145825576	15.782717924152838	-1	0	-3	0	0.9294453634757283
3033865	2013	220	55	2865	49	49	Mahonia aquifolium	correct_baseline	18.977761695425166	23.983849336838308	15.016581946883782	-1	0	-3	0	0.9252366054999795
3033865	2014	220	62	4495	47	47	Mahonia aquifolium	correct_baseline	18.01721679108531	22.8020689324831	14.236431871957155	-1	0	-3	0	0.9202368654490517
3033865	2015	220	87	4094	72	72	Mahonia aquifolium	correct_baseline	17.0664065765653	21.71403677136725	13.4135461086028	-1	0	-3	0	0.9146826758608088
3033865	2016	220	75	3653	57	57	Mahonia aquifolium	correct_baseline	16.12902587353151	20.776444502371472	12.521173947705792	-1	0	-3	0	0.9087560109503406
3033865	2017	220	93	5175	56	56	Mahonia aquifolium	correct_baseline	15.208481574500068	20.032807937036814	11.545955640810725	-1	0	-3	0	0.9025843433426001
3033865	2018	220	91	6440	60	60	Mahonia aquifolium	correct_baseline	14.30787834707974	19.50382883785863	10.496163830020025	-1	0	-3	0	0.8962540273961979
3033865	2019	220	133	8331	85	85	Mahonia aquifolium	correct_baseline	13.430008471870146	19.18833620762355	9.399727292814715	-1	0	-3	0	0.8898233791298764
3033865	2020	220	275	-1	3	3	Mahonia aquifolium	correct_baseline	12.57734571245592	19.07293578722347	8.2939316178373	-1	0	-3	0	0.8833322176899978
3033865	2021	220	353	0	0	0	Mahonia aquifolium	correct_baseline	11.752043059864391	19.14218279728505	7.214982614234314	-1	0	-3	0	0.876808195185526
3033865	2022	220	385	0	0	0	Mahonia aquifolium	correct_baseline	10.955934143927681	19.38450307698723	6.192188290272955	-1	0	-3	0	0.8702708731731987
3033865	2023	220	518	0	0	0	Mahonia aquifolium	correct_baseline	10.190538060815697	19.794267446021507	5.246320241560937	-1	0	-3	0	0.8637343422972307
3034825	2001	220	33	1682	31	31	Heracleum mantegazzianum	correct_baseline	38.890372958913396	55.598567977559256	27.20323857071001	1	-1	2	2	1.1746680571854191
3034825	2002	220	33	2486	31	31	Heracleum mantegazzianum	correct_baseline	49.843161788870965	69.75626062016775	35.614592224763	1	-1	2	2	1.1042760917920933
3034825	2003	220	19	1314	17	17	Heracleum mantegazzianum	correct_baseline	57.9735669345786	83.50595987285747	40.24783941451936	1	-1	2	2	1.0373681743814815
3034825	2004	220	18	1463	16	16	Heracleum mantegazzianum	correct_baseline	61.386828745747565	90.37227325385359	41.69799660648741	0	-1	-1	0	0.9726486562260661
3034825	2005	220	18	529	16	16	Heracleum mantegazzianum	correct_baseline	59.63940388521182	87.16670302453736	40.805242969694135	-1	-1	-4	0	0.9033428275981142
3034825	2006	220	23	952	20	20	Heracleum mantegazzianum	correct_baseline	53.89051767218182	75.81004384133236	38.30874839030697	-1	-1	-4	0	0.8363606392103913
3034825	2007	220	12	1069	12	12	Heracleum mantegazzianum	correct_baseline	46.162348834827156	61.114415572933304	34.86840919562094	-1	-1	-4	0	0.7898773563437539
3034825	2008	220	50	829	34	34	Heracleum mantegazzianum	correct_baseline	38.3515659599583	47.558500251326656	30.92701838384827	-1	0	-3	0	0.7680427847250355
3034825	2009	220	52	3633	42	42	Heracleum mantegazzianum	correct_baseline	31.65623852720729	37.760294551950295	26.538920037097125	-1	1	-2	0	0.7695087332893149
3034825	2010	220	63	1804	57	57	Heracleum mantegazzianum	correct_baseline	26.54851526318884	32.233058152390704	21.86648438219923	-1	1	-2	0	0.791073484179895
3034825	2011	220	142	3354	94	94	Heracleum mantegazzianum	correct_baseline	23.029536320813275	29.624418161758147	17.90278344896891	-1	1	-2	0	0.8279517220764125
3034825	2012	220	89	4230	76	76	Heracleum mantegazzianum	correct_baseline	20.892522748305844	28.74208461377035	15.186703144675558	-1	1	-2	0	0.8736616880563418
3034825	2013	220	173	6286	133	133	Heracleum mantegazzianum	correct_baseline	19.877087213190364	29.089478559674838	13.582182137444004	0	1	1	2	0.9205891995597484
3034825	2014	220	140	6333	114	114	Heracleum mantegazzianum	correct_baseline	19.713500092063242	30.346802641054474	12.806030687201051	0	1	1	2	0.9611823191555232
3034825	2015	220	222	7685	136	136	Heracleum mantegazzianum	correct_baseline	20.09439813467371	32.04528590040979	12.60044418544616	0	0	0	1	0.9885448549324571
3034825	2016	220	291	6789	161	161	Heracleum mantegazzianum	correct_baseline	20.620028608373005	33.38944990178712	12.734129524768356	0	0	0	1	0.9940503060626339
3034825	2017	220	238	7948	150	150	Heracleum mantegazzianum	correct_baseline	20.77804326675165	33.313690302386256	12.959449345786798	0	-1	-1	0	0.9579797445250003
3034825	2018	220	210	8636	128	128	Heracleum mantegazzianum	correct_baseline	20.02967076850148	30.993369540878625	12.944307670884806	-1	-1	-4	0	0.8779067431765201
3034825	2019	220	247	3923	125	125	Heracleum mantegazzianum	correct_baseline	18.025839851752167	26.749708051000464	12.14708219400039	-1	-1	-4	0	0.7764142238390841
3034825	2020	220	465	-4	0	0	Heracleum mantegazzianum	correct_baseline	14.842978790252909	22.45819779283713	9.809959881917381	-1	-1	-4	0	0.6696333941888857
3034825	2021	220	671	0	0	0	Heracleum mantegazzianum	correct_baseline	11.024325839551942	19.663943813976008	6.180640128265216	-1	-1	-4	0	0.5684640709539489
3034825	2022	220	592	0	0	0	Heracleum mantegazzianum	correct_baseline	7.325707167711673	17.852794032049797	3.0060272588548114	-1	-1	-4	0	0.47884928881516753
3034825	2023	220	440	0	0	0	Heracleum mantegazzianum	correct_baseline	4.341109924925518	16.27227168098888	1.1581195145791467	-1	-1	-4	0	0.40240432087197625
3039194	2001	220	1	59	1	1	Parthenocissus quinquefolia	correct_baseline								
3039194	2002	220	0	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2003	220	0	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2004	220	1	108	1	1	Parthenocissus quinquefolia	correct_baseline								
3039194	2005	220	2	33	2	2	Parthenocissus quinquefolia	correct_baseline								
3039194	2006	220	1	67	1	1	Parthenocissus quinquefolia	correct_baseline								
3039194	2007	220	0	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2008	220	5	15	3	3	Parthenocissus quinquefolia	correct_baseline								
3039194	2009	220	1	25	1	1	Parthenocissus quinquefolia	correct_baseline								
3039194	2010	220	0	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2011	220	4	77	2	2	Parthenocissus quinquefolia	correct_baseline								
3039194	2012	220	3	75	2	2	Parthenocissus quinquefolia	correct_baseline								
3039194	2013	220	5	227	5	5	Parthenocissus quinquefolia	correct_baseline								
3039194	2014	220	2	192	2	2	Parthenocissus quinquefolia	correct_baseline								
3039194	2015	220	5	299	4	4	Parthenocissus quinquefolia	correct_baseline								
3039194	2016	220	4	294	4	4	Parthenocissus quinquefolia	correct_baseline								
3039194	2017	220	7	332	6	6	Parthenocissus quinquefolia	correct_baseline								
3039194	2018	220	7	647	7	7	Parthenocissus quinquefolia	correct_baseline								
3039194	2019	220	10	367	8	8	Parthenocissus quinquefolia	correct_baseline								
3039194	2020	220	12	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2021	220	14	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2022	220	5	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039194	2023	220	0	0	0	0	Parthenocissus quinquefolia	correct_baseline								
3039203	2001	220	3	130	3	3	Parthenocissus inserta	correct_baseline	10.62966575520126	23.73768018294376	4.7599341298938285	0	0	0	1	0.8351083749531198
3039203	2002	220	5	473	5	5	Parthenocissus inserta	correct_baseline	9.953747401175919	19.18475566299989	5.164365346466123	0	0	0	1	0.8429774199992978
3039203	2003	220	7	773	6	6	Parthenocissus inserta	correct_baseline	9.3246300353302	15.831874815611275	5.492004346196882	0	0	0	1	0.8508250867535536
3039203	2004	220	2	179	2	2	Parthenocissus inserta	correct_baseline	8.738856177160747	13.387765885316742	5.704283144722299	0	0	0	1	0.8586202136640999
3039203	2005	220	5	254	4	4	Parthenocissus inserta	correct_baseline	8.193237840315145	11.659485029960186	5.75747094622765	0	0	0	1	0.8663182291788941
3039203	2006	220	6	460	5	5	Parthenocissus inserta	correct_baseline	7.684834539088336	10.50651623250099	5.620957564456842	0	0	0	1	0.8738540526837305
3039203	2007	220	7	647	7	7	Parthenocissus inserta	correct_baseline	7.2109331625476685	9.786335357843502	5.313281751892448	-1	0	-3	0	0.8811307556236047
3039203	2008	220	5	225	5	5	Parthenocissus inserta	correct_baseline	6.76902955223407	9.336552780913374	4.90756729536056	-1	0	-3	0	0.8880018174015822
3039203	2009	220	15	1323	14	14	Parthenocissus inserta	correct_baseline	6.356811634399832	9.015939021640367	4.4819573488962	-1	0	-3	0	0.8942454966307336
3039203	2010	220	12	871	12	12	Parthenocissus inserta	correct_baseline	5.9721439711671644	8.734679654995572	4.083321314703256	-1	0	-3	0	0.8995361862953964
3039203	2011	220	16	1819	14	14	Parthenocissus inserta	correct_baseline	5.6130536070984896	8.447547192973461	3.729647207223403	-1	0	-3	0	0.9034393335164351
3039203	2012	220	18	1211	16	16	Parthenocissus inserta	correct_baseline	5.277717098650355	8.137634936135232	3.422898420977219	-1	0	-3	0	0.9054925426286017
3039203	2013	220	17	1589	16	16	Parthenocissus inserta	correct_baseline	4.964448623973445	7.804907178904959	3.157724951128716	-1	0	-3	0	0.9054108876763455
3039203	2014	220	17	1117	16	16	Parthenocissus inserta	correct_baseline	4.671689079623501	7.4597200289778085	2.9256699677593767	-1	0	-3	0	0.9032725675125604
3039203	2015	220	19	922	17	17	Parthenocissus inserta	correct_baseline	4.397996079042857	7.119120807885879	2.716960427171108	-1	0	-3	0	0.8994622192111332
3039203	2016	220	19	1770	19	19	Parthenocissus inserta	correct_baseline	4.142034775228747	6.804390310681887	2.5213797703919423	-1	0	-3	0	0.8944463155841892
3039203	2017	220	21	1521	18	18	Parthenocissus inserta	correct_baseline	3.90256943688553	6.538911004664592	2.3291413813169424	-1	0	-3	0	0.8886155834914774
3039203	2018	220	24	1940	19	19	Parthenocissus inserta	correct_baseline	3.6784557136219993	6.345896805245107	2.1322496807534677	0	0	0	1	0.8822485587868177
3039203	2019	220	20	853	17	17	Parthenocissus inserta	correct_baseline	3.4686335314589005	6.246151494597825	1.9262130587077153	0	0	0	1	0.875531705186244
3039203	2020	220	27	0	0	0	Parthenocissus inserta	correct_baseline	3.2721205651095757	6.2567680329235955	1.7112306123981496	0	0	0	1	0.8685880995558621
3039203	2021	220	29	0	0	0	Parthenocissus inserta	correct_baseline	3.088006238239677	6.391775587893092	1.4918831858661077	0	0	0	1	0.8614996729231089
3039203	2022	220	14	0	0	0	Parthenocissus inserta	correct_baseline	2.9154462072481504	6.6647732136614	1.2753362064795766	0	0	0	1	0.8543219495719332
3039203	2023	220	6	0	0	0	Parthenocissus inserta	correct_baseline	2.753657288084388	7.092578688803378	1.0690933147052	0	0	0	1	0.8470933494671208
3039209	2001	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2002	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2003	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2004	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2005	220	2	280	2	2	Parthenocissus tricuspidata	correct_baseline								
3039209	2006	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2007	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2008	220	1	132	1	1	Parthenocissus tricuspidata	correct_baseline								
3039209	2009	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2010	220	2	139	2	2	Parthenocissus tricuspidata	correct_baseline								
3039209	2011	220	4	337	4	4	Parthenocissus tricuspidata	correct_baseline								
3039209	2012	220	5	492	4	4	Parthenocissus tricuspidata	correct_baseline								
3039209	2013	220	3	442	3	3	Parthenocissus tricuspidata	correct_baseline								
3039209	2014	220	0	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2015	220	2	155	2	2	Parthenocissus tricuspidata	correct_baseline								
3039209	2016	220	10	462	10	10	Parthenocissus tricuspidata	correct_baseline								
3039209	2017	220	3	186	3	3	Parthenocissus tricuspidata	correct_baseline								
3039209	2018	220	12	339	12	12	Parthenocissus tricuspidata	correct_baseline								
3039209	2019	220	24	736	15	15	Parthenocissus tricuspidata	correct_baseline								
3039209	2020	220	38	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2021	220	50	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2022	220	42	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039209	2023	220	4	0	0	0	Parthenocissus tricuspidata	correct_baseline								
3039269	2001	220	8	168	6	6	Elaeagnus angustifolia	correct_baseline								
3039269	2002	220	4	130	1	1	Elaeagnus angustifolia	correct_baseline								
3039269	2003	220	2	46	2	2	Elaeagnus angustifolia	correct_baseline								
3039269	2004	220	1	23	1	1	Elaeagnus angustifolia	correct_baseline								
3039269	2005	220	1	138	1	1	Elaeagnus angustifolia	correct_baseline								
3039269	2006	220	1	24	1	1	Elaeagnus angustifolia	correct_baseline								
3039269	2007	220	2	14	1	1	Elaeagnus angustifolia	correct_baseline								
3039269	2008	220	3	25	2	2	Elaeagnus angustifolia	correct_baseline								
3039269	2009	220	3	194	3	3	Elaeagnus angustifolia	correct_baseline								
3039269	2010	220	2	43	2	2	Elaeagnus angustifolia	correct_baseline								
3039269	2011	220	7	206	6	6	Elaeagnus angustifolia	correct_baseline								
3039269	2012	220	4	32	4	4	Elaeagnus angustifolia	correct_baseline								
3039269	2013	220	3	139	2	2	Elaeagnus angustifolia	correct_baseline								
3039269	2014	220	4	243	4	4	Elaeagnus angustifolia	correct_baseline								
3039269	2015	220	8	471	6	6	Elaeagnus angustifolia	correct_baseline								
3039269	2016	220	4	279	4	4	Elaeagnus angustifolia	correct_baseline								
3039269	2017	220	10	928	5	5	Elaeagnus angustifolia	correct_baseline								
3039269	2018	220	9	1165	8	8	Elaeagnus angustifolia	correct_baseline								
3039269	2019	220	25	700	15	15	Elaeagnus angustifolia	correct_baseline								
3039269	2020	220	40	0	0	0	Elaeagnus angustifolia	correct_baseline								
3039269	2021	220	19	0	0	0	Elaeagnus angustifolia	correct_baseline								
3039269	2022	220	21	0	0	0	Elaeagnus angustifolia	correct_baseline								
3039269	2023	220	11	0	0	0	Elaeagnus angustifolia	correct_baseline								
3119175	2001	220	29	535	21	21	Helianthus tuberosus	correct_baseline	6.218019806705718	9.086959024502983	4.2548635040972185	0	0	0	1	0.9719596105062889
3119175	2002	220	4	187	4	4	Helianthus tuberosus	correct_baseline	6.362533274448837	8.895821727001008	4.5506565790989635	0	0	0	1	0.973227942118791
3119175	2003	220	10	371	8	8	Helianthus tuberosus	correct_baseline	6.48360326214789	8.796520298071993	4.778834111273339	0	0	0	1	0.9743993100572691
3119175	2004	220	3	85	2	2	Helianthus tuberosus	correct_baseline	6.579777380863631	8.773270932154627	4.934701175481906	0	0	0	1	0.9754313044139468
3119175	2005	220	5	89	3	3	Helianthus tuberosus	correct_baseline	6.649888688945583	8.800510977549473	5.024824091257468	0	0	0	1	0.9762562543864092
3119175	2006	220	6	24	2	2	Helianthus tuberosus	correct_baseline	6.693079252546087	8.847133532496251	5.063482959347079	0	0	0	1	0.9767625483916357
3119175	2007	220	4	325	4	4	Helianthus tuberosus	correct_baseline	6.70881758744186	8.883106753780353	5.066722113005703	0	0	0	1	0.9767625891523513
3119175	2008	220	7	228	6	6	Helianthus tuberosus	correct_baseline	6.696909492379409	8.884385013255933	5.048024897863516	0	0	0	1	0.9759493414101492
3119175	2009	220	9	411	6	6	Helianthus tuberosus	correct_baseline	6.657501976814854	8.834975764448908	5.016689774027732	0	0	0	1	0.9738868909034173
3119175	2010	220	8	105	7	7	Helianthus tuberosus	correct_baseline	6.5910801849768985	8.72723361338478	4.977790205841227	0	0	0	1	0.9701663188715476
3119175	2011	220	24	777	17	17	Helianthus tuberosus	correct_baseline	6.498457417400997	8.56157240939471	4.9324991702966425	0	0	0	1	0.9647317144677802
3119175	2012	220	32	1659	22	22	Helianthus tuberosus	correct_baseline	6.380758544352337	8.346219617790682	4.8781462105957285	0	0	0	1	0.9579485572118549
3119175	2013	220	27	2264	21	21	Helianthus tuberosus	correct_baseline	6.239397286952289	8.097172892276072	4.807860598056779	0	0	0	1	0.9502946391777539
3119175	2014	220	21	1381	19	19	Helianthus tuberosus	correct_baseline	6.076048005746378	7.838041883514556	4.710150815318232	0	0	0	1	0.9421323018142482
3119175	2015	220	18	1121	14	14	Helianthus tuberosus	correct_baseline	5.892612777828042	7.598606244339292	4.569638724902966	0	0	0	1	0.9336869954041725
3119175	2016	220	26	1561	22	22	Helianthus tuberosus	correct_baseline	5.691184658159889	7.410083910046098	4.3710143105617005	0	0	0	1	0.9250918717949576
3119175	2017	220	15	996	14	14	Helianthus tuberosus	correct_baseline	5.474008105123334	7.296851155273615	4.1065336399660115	0	0	0	1	0.9164261986174271
